timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
4.075,10,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,4.0,0.909,medium
8.537,20,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,10,8.46,0.911,medium
12.928,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,15,12.85,0.914,medium
19.323,40,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,15,12.85,0.914,medium
19.323,40,2,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.66,0.881,medium
24.044,50,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.97,0.909,medium
24.044,50,2,distracted_other,medium,0.5778,0.111,0.889,0.0,0.0,stable,0.889,9,7.51,0.885,medium
32.213,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.97,0.909,medium
32.213,60,2,distracted_other,medium,0.6038,0.071,0.929,0.0,0.0,stable,0.929,14,16.55,0.892,medium
36.781,70,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.97,0.909,medium
36.781,70,2,distracted_other,medium,0.6136,0.056,0.944,0.0,0.0,stable,0.944,18,19.92,0.894,medium
44.731,80,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.97,0.909,medium
44.731,80,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,15,15.63,0.897,medium
49.253,90,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.97,0.909,medium
49.253,90,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,19,19.42,0.895,medium
57.316,100,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,1.52,0.905,low
57.316,100,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.67,0.891,medium
57.316,100,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.885,low
62.378,110,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,1.52,0.905,low
62.378,110,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,19.67,0.891,medium
62.378,110,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,5.06,0.892,medium
75.111,120,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,19.78,0.899,medium
75.111,120,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,15.46,0.899,low
75.111,120,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,17.79,0.891,medium
97.506,130,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,19.78,0.899,medium
97.506,130,2,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.73,0.892,medium
97.506,130,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,17.79,0.891,medium
109.277,140,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,19.78,0.899,medium
109.277,140,2,distracted_other,medium,0.585,0.1,0.9,0.0,0.0,stable,0.9,10,15.5,0.895,medium
109.277,140,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,17.79,0.891,medium
