timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
5.275,30,1,attentive,low,0.13,0.8,0.2,0.0,0.0,stable,0.8,5,4.18,0.904,medium
10.717,60,1,attentive,low,0.2957,0.545,0.455,0.0,0.0,stable,0.545,11,9.62,0.913,medium
16.237,90,1,distracted_other,medium,0.3822,0.412,0.588,0.0,0.0,stable,0.588,17,15.14,0.914,medium
21.533,120,1,distracted_other,medium,0.3672,0.435,0.565,0.0,0.0,stable,0.478,23,20.43,0.914,high
26.525,150,1,distracted_other,medium,0.4258,0.345,0.655,0.0,0.0,stable,0.414,29,25.43,0.913,high
31.963,180,1,distracted_other,medium,0.4641,0.286,0.714,0.0,0.0,stable,0.343,35,30.86,0.896,high
37.138,210,1,distracted_other,medium,0.4121,0.366,0.634,0.0,0.0,stable,0.366,41,36.04,0.891,high
42.445,240,1,distracted_other,medium,0.3874,0.404,0.596,0.0,0.0,stable,0.404,47,41.35,0.89,high
47.618,270,1,distracted_other,medium,0.3679,0.434,0.566,0.0,0.0,stable,0.434,53,46.52,0.894,high
52.059,300,1,distracted_other,medium,0.392,0.397,0.603,0.0,0.0,stable,0.397,58,50.96,0.897,high
56.111,330,1,distracted_other,medium,0.3984,0.387,0.613,0.0,0.0,stable,0.387,62,55.01,0.892,high
61.422,360,1,distracted_other,medium,0.3978,0.388,0.612,0.0,0.0,stable,0.388,67,59.18,0.883,high
66.737,390,1,distracted_other,medium,0.4206,0.353,0.647,0.0,0.0,stable,0.353,68,59.66,0.866,high
71.645,420,1,distracted_other,medium,0.4303,0.338,0.662,0.0,0.0,stable,0.338,68,59.86,0.848,high
76.75,450,1,distracted_other,medium,0.4394,0.324,0.676,0.0,0.0,stable,0.382,68,59.45,0.844,high
76.75,450,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.06,0.719,low
81.533,480,1,distracted_other,medium,0.4589,0.294,0.706,0.0,0.0,stable,0.441,68,60.0,0.836,high
81.533,480,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.06,0.719,low
86.446,510,1,distracted_other,medium,0.4687,0.279,0.721,0.0,0.0,stable,0.471,68,59.92,0.835,high
86.446,510,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.06,0.719,low
91.355,540,1,distracted_other,medium,0.4433,0.318,0.682,0.0,0.0,stable,0.455,66,59.39,0.839,high
91.355,540,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,13.81,0.758,low
95.725,570,1,distracted_other,medium,0.4699,0.277,0.723,0.0,0.0,stable,0.462,65,59.46,0.832,high
95.725,570,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,13.81,0.758,low
