timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
36.141,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,6,35.55,0.919,medium
36.141,30,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.873,low
36.141,30,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.865,low
36.141,30,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,6,35.55,0.825,medium
36.141,30,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,10.56,0.551,low
36.141,30,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.568,low
36.141,30,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.908,low
36.141,30,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.904,low
36.141,30,10,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.748,low
36.141,30,11,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,24.99,0.844,medium
36.141,30,12,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,13.53,0.928,low
36.141,30,13,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,13.53,0.811,low
75.523,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.6,10,52.92,0.894,medium
75.523,60,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,21.64,0.917,medium
75.523,60,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.865,low
75.523,60,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.9,10,59.9,0.819,medium
75.523,60,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,17.76,0.552,low
75.523,60,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.568,low
75.523,60,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,6,21.64,0.825,medium
75.523,60,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.833,6,59.9,0.861,medium
75.523,60,10,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.748,low
75.523,60,11,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,24.99,0.844,medium
75.523,60,12,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,52.92,0.91,medium
75.523,60,13,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,13.53,0.811,low
120.703,90,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.6,10,58.18,0.873,medium
120.703,90,2,distracted_other,medium,0.4062,0.375,0.625,0.0,0.0,stable,0.625,8,58.18,0.916,medium
120.703,90,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,2,6.44,0.929,low
120.703,90,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,9,58.18,0.836,medium
120.703,90,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,36.13,0.548,low
120.703,90,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,26.82,0.675,medium
120.703,90,8,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.6,10,58.18,0.813,medium
120.703,90,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,58.18,0.858,medium
120.703,90,10,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.748,low
120.703,90,11,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,24.99,0.844,medium
120.703,90,12,distracted_other,medium,0.4336,0.333,0.667,0.0,0.0,stable,0.667,3,36.96,0.855,low
120.703,90,13,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,13.53,0.811,low
169.727,120,1,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.714,7,43.89,0.875,medium
169.727,120,2,distracted_other,medium,0.4062,0.375,0.625,0.0,0.0,stable,0.625,8,58.18,0.916,medium
169.727,120,3,attentive,low,0.2164,0.667,0.333,0.0,0.0,stable,0.667,6,31.95,0.904,medium
169.727,120,4,distracted_other,medium,0.4641,0.286,0.714,0.0,0.0,stable,0.714,7,57.25,0.821,medium
169.727,120,6,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,2,43.89,0.609,low
169.727,120,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,26.82,0.675,medium
169.727,120,8,attentive,low,0.1859,0.714,0.286,0.0,0.0,stable,0.714,7,57.25,0.849,medium
169.727,120,9,attentive,low,0.26,0.6,0.4,0.0,0.0,stable,0.6,5,52.59,0.883,medium
169.727,120,10,distracted_other,medium,0.39,0.4,0.6,0.0,0.0,stable,0.6,5,25.47,0.553,low
169.727,120,11,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,1,0.0,0.909,low
169.727,120,12,attentive,low,0.2164,0.667,0.333,0.0,0.0,stable,0.667,3,50.18,0.88,low
169.727,120,13,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,2,19.22,0.896,low
169.727,120,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,31.95,0.815,medium
169.727,120,14,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,4,25.66,0.696,low
169.727,120,15,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.636,low
226.227,150,1,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.714,7,43.89,0.875,medium
226.227,150,2,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,1,0.0,0.573,low
226.227,150,3,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,56.5,0.897,medium
226.227,150,4,attentive,low,0.1086,0.833,0.167,0.0,0.0,stable,0.833,6,56.5,0.682,medium
226.227,150,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.557,low
226.227,150,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,26.82,0.675,medium
226.227,150,8,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,4,54.02,0.855,low
226.227,150,9,attentive,low,0.26,0.6,0.4,0.0,0.0,stable,0.6,5,52.59,0.883,medium
226.227,150,10,distracted_other,medium,0.4336,0.333,0.667,0.0,0.0,stable,0.667,6,34.46,0.589,low
226.227,150,11,attentive,low,0.1086,0.833,0.167,0.0,0.0,stable,0.833,6,34.46,0.906,medium
226.227,150,12,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,2,20.21,0.779,low
226.227,150,13,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,3,53.41,0.877,low
226.227,150,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,56.5,0.804,medium
226.227,150,14,attentive,low,0.2789,0.571,0.429,0.0,0.0,stable,0.571,7,54.02,0.707,medium
226.227,150,15,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,2,29.17,0.879,low
