timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
4.278,30,1,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.07,0.837,medium
4.278,30,2,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,1,0.0,0.929,low
11.192,60,1,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.07,0.837,medium
11.192,60,2,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,7,6.91,0.929,medium
18.09,90,1,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.07,0.837,medium
18.09,90,2,attentive,low,0.1405,0.846,0.154,0.1155,0.231,stable,0.846,13,13.81,0.922,medium
26.969,120,1,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,3.07,0.837,medium
26.969,120,2,distracted_phone,low,0.1367,0.895,0.105,0.1957,0.316,increasing,0.895,19,22.69,0.913,medium
35.689,150,1,distracted_other,medium,0.4336,0.333,0.667,0.0,0.0,stable,0.667,6,35.34,0.784,medium
35.689,150,2,distracted_phone,low,0.1931,0.833,0.167,0.2415,0.333,increasing,0.833,24,29.94,0.906,high
