timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
6.546,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,6.35,0.947,low
6.546,30,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.5,2,1.66,0.946,low
20.224,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
20.224,60,2,distracted_phone,medium,0.429,0.571,0.429,0.429,0.429,stable,0.571,7,16.43,0.946,medium
32.717,90,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
32.717,90,2,distracted_phone,high,0.692,0.308,0.692,0.692,0.692,stable,0.462,13,28.92,0.931,medium
45.212,120,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
45.212,120,2,distracted_phone,high,0.7346,0.375,0.625,0.938,0.938,stable,0.5,16,29.08,0.924,medium
58.336,150,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
58.336,150,2,distracted_phone,medium,0.6347,0.562,0.438,1.0,1.0,stable,0.562,16,29.4,0.917,medium
69.827,180,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
69.827,180,2,distracted_phone,medium,0.4267,0.882,0.118,1.0,0.941,stable,0.882,17,29.84,0.92,medium
81.927,210,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,5,13.6,0.949,medium
81.927,210,2,distracted_phone,medium,0.5795,0.647,0.353,1.0,0.588,stable,0.647,17,28.77,0.926,medium
