timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
2.497,30,1,distracted_other,medium,0.4875,0.25,0.75,0.0,0.0,stable,0.75,4,1.52,0.89,low
6.419,60,1,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,10,5.44,0.876,medium
11.521,120,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
11.521,120,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
11.521,120,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.502,low
14.979,150,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
14.979,150,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
14.979,150,3,attentive,low,0.1086,0.833,0.167,0.0,0.0,stable,0.833,6,3.46,0.781,medium
18.965,180,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
18.965,180,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
18.965,180,3,attentive,low,0.1086,0.833,0.167,0.0,0.0,stable,0.833,12,7.44,0.85,medium
22.803,210,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
22.803,210,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
22.803,210,3,attentive,low,0.2164,0.667,0.333,0.0,0.0,stable,0.667,18,11.28,0.866,medium
26.595,240,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
26.595,240,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
26.595,240,3,attentive,low,0.2711,0.583,0.417,0.0,0.0,stable,0.583,24,15.07,0.866,high
30.496,270,1,distracted_other,medium,0.379,0.417,0.583,0.0,0.0,stable,0.5,12,6.56,0.871,medium
30.496,270,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,1.14,0.691,low
30.496,270,3,attentive,low,0.2815,0.567,0.433,0.0,0.0,stable,0.567,30,18.98,0.861,high
