timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
7.027,10,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.911,low
7.027,10,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.748,low
7.027,10,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,4.3,0.926,low
7.027,10,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,4.3,0.918,low
21.48,20,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,11.77,0.652,low
21.48,20,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.748,low
21.48,20,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,8,18.75,0.928,medium
21.48,20,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,15.98,0.84,medium
32.555,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,9.74,0.703,low
32.555,30,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.885,low
32.555,30,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.714,7,17.33,0.929,medium
32.555,30,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,14.1,0.734,medium
32.555,30,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.725,low
32.555,30,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.575,low
32.555,30,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.843,low
32.555,30,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.548,low
39.929,40,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.45,0.824,low
39.929,40,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,10.04,0.881,low
39.929,40,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.714,7,17.33,0.929,medium
39.929,40,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,19.74,0.796,low
39.929,40,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.725,low
39.929,40,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,7.23,0.736,low
39.929,40,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.49,0.847,low
39.929,40,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.49,0.711,low
47.456,50,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.45,0.824,low
47.456,50,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,16.22,0.856,medium
47.456,50,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.714,7,17.33,0.929,medium
47.456,50,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,9.01,0.889,medium
47.456,50,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.725,low
47.456,50,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,11.5,0.825,low
47.456,50,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.49,0.847,low
47.456,50,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.49,0.711,low
52.3,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,19.09,0.816,low
52.3,60,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,16.22,0.856,medium
52.3,60,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.714,7,17.33,0.929,medium
52.3,60,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.875,8,13.85,0.896,medium
52.3,60,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.725,low
52.3,60,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,11.5,0.825,low
52.3,60,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.49,0.847,low
52.3,60,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,18.79,0.747,low
52.3,60,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.59,low
62.991,70,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,19.09,0.816,low
62.991,70,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,16.22,0.856,medium
62.991,70,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.934,low
62.991,70,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.875,8,13.85,0.896,medium
62.991,70,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.725,low
62.991,70,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,4.04,0.799,low
62.991,70,7,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,3,4.04,0.92,low
62.991,70,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,18.79,0.747,low
62.991,70,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.59,low
62.991,70,10,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,1,0.0,0.924,low
62.991,70,11,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.908,low
62.991,70,12,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.938,low
