timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
14.688,120,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
14.688,120,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.581,low
14.688,120,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,6.28,0.841,medium
24.715,150,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
24.715,150,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,18.39,0.751,medium
24.715,150,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,10.63,0.86,medium
24.715,150,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,2.57,0.632,low
33.614,180,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
33.614,180,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,11,27.29,0.789,medium
33.614,180,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,10.63,0.86,medium
33.614,180,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,2.57,0.632,low
61.488,450,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
61.488,450,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,14,33.07,0.772,medium
61.488,450,3,distracted_other,medium,0.5909,0.091,0.909,0.0,0.0,stable,0.909,11,53.08,0.867,medium
61.488,450,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,18.55,0.684,low
61.488,450,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,18.54,0.615,low
82.398,600,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
82.398,600,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.923,13,58.99,0.809,medium
82.398,600,3,distracted_other,medium,0.5909,0.091,0.909,0.0,0.0,stable,0.909,11,53.08,0.867,medium
82.398,600,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,46.87,0.722,low
82.398,600,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,39.33,0.654,medium
82.398,600,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.673,low
98.636,630,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
98.636,630,2,distracted_other,medium,0.3614,0.444,0.556,0.0,0.0,stable,0.444,9,59.25,0.882,medium
98.636,630,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,10,57.95,0.871,medium
98.636,630,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,46.87,0.722,low
98.636,630,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,39.33,0.654,medium
98.636,630,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.673,low
118.627,690,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.515,low
118.627,690,2,attentive,low,0.2002,0.692,0.308,0.0,0.0,stable,0.692,13,32.12,0.927,medium
118.627,690,3,attentive,low,0.2503,0.615,0.385,0.0,0.0,stable,0.615,13,51.92,0.885,medium
118.627,690,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,46.87,0.722,low
118.627,690,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,39.33,0.654,medium
118.627,690,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.673,low
118.627,690,9,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,1,0.0,0.931,low
118.627,690,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.686,low
118.627,690,10,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.777,low
