timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
7.488,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,2.84,0.925,low
7.488,30,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.738,low
7.488,30,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,1.95,0.942,low
18.788,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.62,0.866,low
18.788,60,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.738,low
18.788,60,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,4,11.91,0.908,low
18.788,60,4,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,2,4.02,0.888,low
18.788,60,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.91,low
35.796,120,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.62,0.866,low
35.796,120,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,30.61,0.754,low
35.796,120,3,attentive,low,0.26,0.6,0.4,0.0,0.0,stable,0.6,5,20.32,0.915,medium
35.796,120,4,distracted_other,medium,0.4336,0.333,0.667,0.0,0.0,stable,0.333,3,12.61,0.898,low
35.796,120,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.91,low
35.796,120,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.954,low
35.796,120,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.709,low
35.796,120,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.684,low
35.796,120,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.809,low
58.632,150,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.62,0.866,low
58.632,150,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,30.61,0.754,low
58.632,150,3,attentive,low,0.2438,0.625,0.375,0.0,0.0,stable,0.625,8,53.09,0.882,medium
58.632,150,4,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,6,46.57,0.859,medium
58.632,150,5,distracted_other,medium,0.4875,0.25,0.75,0.0,0.0,stable,0.5,4,40.64,0.903,low
58.632,150,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,3,30.69,0.889,low
58.632,150,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.709,low
58.632,150,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.684,low
58.632,150,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.809,low
80.806,180,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.62,0.866,low
80.806,180,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,30.61,0.754,low
80.806,180,3,attentive,low,0.1443,0.778,0.222,0.0,0.0,stable,0.778,9,52.46,0.856,medium
80.806,180,4,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,6,46.57,0.859,medium
80.806,180,5,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.4,5,58.81,0.894,medium
80.806,180,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.571,7,54.95,0.875,medium
80.806,180,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.709,low
80.806,180,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.684,low
80.806,180,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.809,low
103.117,210,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,18.62,0.866,low
103.117,210,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,30.61,0.754,low
103.117,210,3,attentive,low,0.1859,0.714,0.286,0.0,0.0,stable,0.714,14,54.94,0.867,medium
103.117,210,4,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,6,46.57,0.859,medium
103.117,210,5,distracted_other,medium,0.5688,0.125,0.875,0.0,0.0,stable,0.5,8,50.63,0.812,medium
103.117,210,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.571,7,54.95,0.875,medium
