timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
23.994,30,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.939,low
23.994,30,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,23.83,0.869,medium
23.994,30,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,23.83,0.844,medium
23.994,30,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,6,23.83,0.663,medium
23.994,30,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,5,17.43,0.934,medium
23.994,30,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,12.67,0.647,low
55.098,60,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.939,low
55.098,60,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,44.54,0.84,medium
55.098,60,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,54.93,0.874,medium
55.098,60,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,54.93,0.698,medium
55.098,60,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,11,48.53,0.936,medium
55.098,60,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.875,8,43.78,0.696,medium
85.725,90,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.939,low
85.725,90,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,41.01,0.773,medium
85.725,90,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,48.04,0.894,medium
85.725,90,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.833,12,48.04,0.76,medium
85.725,90,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,48.04,0.94,medium
85.725,90,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.8,10,48.04,0.699,medium
125.61,120,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,23.3,0.812,low
125.61,120,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,7,41.01,0.773,medium
125.61,120,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.9,10,58.85,0.886,medium
125.61,120,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.545,11,58.85,0.796,medium
125.61,120,5,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,12,48.04,0.94,medium
125.61,120,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.889,9,58.85,0.656,medium
125.61,120,8,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.833,low
125.61,120,9,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.817,low
125.61,120,6,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.756,low
125.61,120,11,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.62,low
125.61,120,12,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.577,low
125.61,120,10,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.75,4,15.54,0.938,low
